Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Delay
2006,5,5,5,610.0,620,711.0,713,OH,5174,N457CA,61.0,53.0,40.0,-2.0,-10.0,CRW,CVG,173,2,19,0,0,0,0,0,0,0,N
2006,9,1,5,1604.0,1530,1816.0,1750,B6,349,N505JB,312.0,320.0,109.0,26.0,34.0,MCO,BUR,2214,1,22,0,0,7,0,0,0,19,Y
2006,8,18,5,2238.0,2240,39.0,49,DL,1520,N929DL,121.0,129.0,100.0,-10.0,-2.0,ATL,EWR,745,7,14,0,0,0,0,0,0,0,N
2006,8,1,2,1228.0,1229,1327.0,1330,AA,1670,N4WRAA,59.0,61.0,39.0,-3.0,-1.0,DFW,SAT,247,3,17,0,0,0,0,0,0,0,N
2006,11,1,3,1355.0,1355,1457.0,1500,WN,1976,N466,62.0,65.0,45.0,-3.0,0.0,LAS,SAN,258,1,16,0,0,0,0,0,0,0,N
2006,6,26,1,824.0,819,955.0,952,OO,6753,N915SW,151.0,153.0,124.0,3.0,5.0,MEM,DEN,872,15,12,0,0,0,0,0,0,0,Y
2006,3,3,5,627.0,630,726.0,722,OO,3787,N418SW,59.0,52.0,39.0,4.0,-3.0,IDA,SLC,188,5,15,0,0,0,0,0,0,0,Y
2006,8,18,5,1703.0,1700,1843.0,1845,OO,6699,N910SW,100.0,105.0,81.0,-2.0,3.0,ELP,DEN,563,8,11,0,0,0,0,0,0,0,Y
2006,4,8,6,1812.0,1740,2031.0,2014,US,824,N591US,139.0,154.0,124.0,17.0,32.0,MCO,BDL,1050,5,10,0,0,14,0,0,0,3,Y
2006,8,22,2,830.0,835,913.0,917,NW,1082,N605NW,43.0,42.0,21.0,-4.0,-5.0,RST,MSP,76,9,13,0,0,0,0,0,0,0,N
2006,10,27,5,1559.0,1600,1652.0,1700,WN,1303,N470,53.0,60.0,44.0,-8.0,-1.0,STL,MDW,251,2,7,0,0,0,0,0,0,0,N
2006,9,18,1,1056.0,1100,1200.0,1201,OO,5799,N223SW,64.0,61.0,53.0,-1.0,-4.0,PDX,MFR,222,4,7,0,0,0,0,0,0,0,N
2006,11,6,1,1343.0,1328,1548.0,1541,FL,472,N955AT,125.0,133.0,110.0,7.0,15.0,BWI,MCO,787,8,7,0,0,0,0,0,0,0,Y
2006,1,7,6,1705.0,1650,2250.0,2255,WN,2773,N214,225.0,245.0,217.0,-5.0,15.0,PHX,BWI,1999,3,5,0,0,0,0,0,0,0,Y
2006,1,31,2,1125.0,1124,1257.0,1256,UA,1504,N482UA,92.0,92.0,68.0,1.0,1.0,SFO,LAS,414,5,19,0,0,0,0,0,0,0,Y
2006,6,14,3,1446.0,1450,1700.0,1708,AA,455,N384AA,254.0,258.0,234.0,-8.0,-4.0,ORD,LAX,1745,7,13,0,0,0,0,0,0,0,N
2006,5,1,1,945.0,925,1134.0,1115,YV,6617,N910FJ,109.0,110.0,87.0,19.0,20.0,OAK,PHX,646,5,17,0,0,19,0,0,0,0,Y
2006,8,21,1,1020.0,1015,1118.0,1125,WN,1106,N349,58.0,70.0,48.0,-7.0,5.0,SAN,PHX,304,4,6,0,0,0,0,0,0,0,Y
2006,11,7,2,1450.0,1417,1630.0,1550,YV,7142,N856MJ,100.0,93.0,73.0,40.0,33.0,GSP,IAD,383,8,19,0,0,40,0,0,0,0,Y
2006,6,19,1,855.0,900,1014.0,1013,CO,1104,N11656,79.0,73.0,40.0,1.0,-5.0,DCA,EWR,199,7,32,0,0,0,0,0,0,0,Y
2006,5,22,1,1235.0,1225,1450.0,1450,WN,2644,N337,75.0,85.0,60.0,0.0,10.0,BNA,JAX,484,8,7,0,0,0,0,0,0,0,Y
2006,8,19,6,1336.0,1332,1458.0,1506,FL,839,N955AT,82.0,94.0,66.0,-8.0,4.0,MCO,ATL,403,5,11,0,0,0,0,0,0,0,Y
2006,1,28,6,1615.0,1620,1725.0,1735,WN,248,N671SW,70.0,75.0,55.0,-10.0,-5.0,SMF,ONT,389,5,10,0,0,0,0,0,0,0,N
2006,11,6,1,2023.0,2031,2053.0,2059,US,35,N826AW,90.0,88.0,54.0,-6.0,-8.0,PHX,LAX,370,15,21,0,0,0,0,0,0,0,N
2006,6,10,6,627.0,627,752.0,745,MQ,3568,N681AE,85.0,78.0,61.0,7.0,0.0,CRP,DFW,354,9,15,0,0,0,0,0,0,0,Y
2006,9,22,5,1944.0,1945,2051.0,2050,WN,1467,N497,67.0,65.0,55.0,1.0,-1.0,ISP,BWI,220,6,6,0,0,0,0,0,0,0,Y
2006,6,5,1,1541.0,1534,1540.0,1545,MQ,4306,N670AE,59.0,71.0,43.0,-5.0,7.0,CVG,ORD,264,7,9,0,0,0,0,0,0,0,Y
2006,10,29,7,2000.0,2000,2233.0,2240,WN,2344,N627SW,153.0,160.0,140.0,-7.0,0.0,TPA,BDL,1111,3,10,0,0,0,0,0,0,0,N
2006,2,20,1,1445.0,1437,1632.0,1614,MQ,3712,N807AE,167.0,157.0,144.0,18.0,8.0,CVG,DFW,812,9,14,0,0,0,0,10,0,8,Y
2006,10,28,6,1400.0,1400,1457.0,1455,WN,32,N643SW,57.0,55.0,42.0,2.0,0.0,HOU,DAL,239,4,11,0,0,0,0,0,0,0,Y
2006,4,4,2,648.0,650,1032.0,1010,UA,5,N517UA,404.0,380.0,372.0,22.0,-2.0,JFK,SFO,2586,7,25,0,0,0,0,22,0,0,Y
2006,12,23,6,1030.0,1023,1213.0,1203,FL,860,N993AT,163.0,160.0,137.0,10.0,7.0,ATL,MSP,906,3,23,0,0,0,0,0,0,0,Y
2006,6,15,4,1705.0,1635,1909.0,1845,WN,1928,N472,64.0,70.0,45.0,24.0,30.0,PHX,ABQ,328,6,13,0,0,1,0,0,0,23,Y
2006,8,29,2,834.0,839,1006.0,1006,MQ,3156,N815AE,92.0,87.0,68.0,0.0,-5.0,SJC,SAN,417,6,18,0,0,0,0,0,0,0,N
2006,3,4,6,1040.0,1045,1116.0,1122,HA,306,N485HA,36.0,37.0,22.0,-6.0,-5.0,HNL,OGG,100,5,9,0,0,0,0,0,0,0,N
2006,10,18,3,1005.0,1010,1051.0,1100,WN,250,N608SW,46.0,50.0,34.0,-9.0,-5.0,PBI,TPA,174,4,8,0,0,0,0,0,0,0,N
2006,7,25,2,1003.0,1005,1108.0,1104,OO,4020,N438SW,65.0,59.0,40.0,4.0,-2.0,SLC,GJT,217,3,22,0,0,0,0,0,0,0,Y
2006,11,21,2,1650.0,1659,2000.0,2002,DL,1190,N902DE,130.0,123.0,104.0,-2.0,-9.0,IAH,ATL,689,12,14,0,0,0,0,0,0,0,N
2006,5,19,5,1822.0,1815,2208.0,2220,AA,1940,N5BSAA,166.0,185.0,144.0,-12.0,7.0,ORD,MIA,1197,6,16,0,0,0,0,0,0,0,Y
2006,3,8,3,1416.0,1415,1621.0,1619,US,232,N505AU,125.0,124.0,104.0,2.0,1.0,CLT,BOS,728,7,14,0,0,0,0,0,0,0,Y
2006,1,23,1,1330.0,1330,1448.0,1455,WN,1507,N503,78.0,85.0,66.0,-7.0,0.0,MDW,MCI,405,7,5,0,0,0,0,0,0,0,N
2006,11,11,6,805.0,805,926.0,920,WN,1902,N240,81.0,75.0,64.0,6.0,0.0,ONT,OAK,361,5,12,0,0,0,0,0,0,0,Y
2006,5,15,1,1759.0,1800,1934.0,1950,F9,725,N942FR,215.0,230.0,196.0,-16.0,-1.0,DCA,DEN,1476,7,12,0,0,0,0,0,0,0,N
2006,7,21,5,941.0,943,1103.0,1103,MQ,3196,N851AE,82.0,80.0,64.0,0.0,-2.0,SJC,SNA,342,7,11,0,0,0,0,0,0,0,N
2006,4,15,6,2111.0,2120,2227.0,2242,OO,3880,N452SW,76.0,82.0,54.0,-15.0,-9.0,SLC,HLN,402,4,18,0,0,0,0,0,0,0,N
2006,5,14,7,1031.0,1030,1126.0,1119,FL,824,N278AT,115.0,109.0,81.0,7.0,1.0,ATL,MDW,590,6,28,0,0,0,0,0,0,0,Y
2006,3,11,6,1533.0,1538,1755.0,1748,NW,1825,N301NB,202.0,190.0,175.0,7.0,-5.0,DTW,IAH,1076,12,15,0,0,0,0,0,0,0,Y
2006,1,29,7,859.0,900,1148.0,1143,UA,606,N336UA,109.0,103.0,85.0,5.0,-1.0,ORD,DCA,612,5,19,0,0,0,0,0,0,0,Y
2006,6,17,6,1331.0,1340,1449.0,1506,AS,346,N772AS,78.0,86.0,64.0,-17.0,-9.0,OAK,SNA,371,6,8,0,0,0,0,0,0,0,N
2006,9,18,1,1641.0,1645,1940.0,1957,DL,1865,N976DL,179.0,192.0,139.0,-17.0,-4.0,JFK,FLL,1069,5,35,0,0,0,0,0,0,0,N
2006,2,28,2,839.0,831,1019.0,958,OO,6593,N962SW,100.0,87.0,65.0,21.0,8.0,DEN,BIL,455,4,31,0,0,21,0,0,0,0,Y
2006,7,1,6,1805.0,1806,1850.0,1857,MQ,3717,N852AE,45.0,51.0,28.0,-7.0,-1.0,DFW,ABI,158,5,12,0,0,0,0,0,0,0,N
2006,6,5,1,2220.0,2228,2329.0,2327,NW,562,N304US,69.0,59.0,45.0,2.0,-8.0,MSP,GRB,252,7,17,0,0,0,0,0,0,0,Y
2006,10,24,2,634.0,630,849.0,850,MQ,3803,N825AE,135.0,140.0,118.0,-1.0,4.0,DFW,MKE,853,5,12,0,0,0,0,0,0,0,Y
2006,6,21,3,1300.0,1230,1453.0,1420,OO,3780,N449SW,173.0,170.0,152.0,33.0,30.0,MSP,SLC,991,5,16,0,0,33,0,0,0,0,Y
2006,11,15,3,1433.0,1440,1620.0,1626,NW,315,N369NW,227.0,226.0,200.0,-6.0,-7.0,MSP,LAX,1536,13,14,0,0,0,0,0,0,0,N
2006,12,6,3,1529.0,1520,1622.0,1630,AA,915,N075AA,53.0,70.0,39.0,-8.0,9.0,MCO,MIA,193,4,10,0,0,0,0,0,0,0,Y
2006,7,16,7,838.0,840,1028.0,1030,UA,1183,N409UA,230.0,230.0,197.0,-2.0,-2.0,BWI,DEN,1491,9,24,0,0,0,0,0,0,0,N
2006,8,14,1,1546.0,1500,1654.0,1605,WN,1044,N236,248.0,245.0,224.0,49.0,46.0,DTW,PHX,1671,5,19,0,0,11,0,3,0,35,Y
2006,3,24,5,1845.0,1849,2223.0,2214,NW,184,N354NW,158.0,145.0,140.0,9.0,-4.0,MSP,BDL,1050,6,12,0,0,0,0,0,0,0,Y
2006,3,24,5,756.0,800,806.0,822,UA,1189,N332UA,70.0,82.0,52.0,-16.0,-4.0,DTW,ORD,235,2,16,0,0,0,0,0,0,0,N
2006,12,23,6,1605.0,1550,1700.0,1648,YV,2662,N905FJ,55.0,58.0,31.0,12.0,15.0,CLT,MYR,156,4,20,0,0,0,0,0,0,0,Y
2006,11,17,5,954.0,945,1237.0,1231,UA,671,N825UA,283.0,286.0,260.0,6.0,9.0,ORD,OAK,1835,6,17,0,0,0,0,0,0,0,Y
2006,6,8,4,1448.0,1457,1626.0,1635,CO,391,N14653,158.0,158.0,130.0,-9.0,-9.0,MIA,IAH,964,7,21,0,0,0,0,0,0,0,N
2006,11,19,7,1717.0,1720,2011.0,2024,CO,1712,N37290,294.0,304.0,275.0,-13.0,-3.0,SJU,IAH,2007,6,13,0,0,0,0,0,0,0,N
2006,8,17,4,853.0,850,1023.0,1019,OO,6452,N768SK,90.0,89.0,65.0,4.0,3.0,LAX,TUS,451,5,20,0,0,0,0,0,0,0,Y
2006,4,7,5,1440.0,1425,1708.0,1650,WN,317,N645SW,148.0,145.0,132.0,18.0,15.0,PHL,MCO,861,3,13,0,0,2,0,3,0,13,Y
2006,10,27,5,1202.0,1005,1312.0,1115,MQ,3422,N639AE,70.0,70.0,52.0,117.0,117.0,XNA,DFW,281,11,7,0,0,0,0,72,0,45,Y
2006,3,15,3,554.0,605,710.0,720,B6,1001,N192JB,76.0,75.0,47.0,-10.0,-11.0,BOS,JFK,187,6,23,0,0,0,0,0,0,0,N
2006,3,21,2,1029.0,1027,1159.0,1200,OO,5807,N778SK,90.0,93.0,70.0,-1.0,2.0,OMA,ORD,416,7,13,0,0,0,0,0,0,0,Y
2006,12,10,7,1506.0,1500,1558.0,1555,WN,2002,N489,52.0,55.0,39.0,3.0,6.0,RNO,OAK,180,2,11,0,0,0,0,0,0,0,Y
2006,12,17,7,1528.0,1530,1652.0,1712,UA,351,N539UA,84.0,102.0,73.0,-20.0,-2.0,PDX,SFO,550,3,8,0,0,0,0,0,0,0,N
2006,6,2,5,1634.0,1520,1742.0,1633,CO,1168,N69351,128.0,133.0,100.0,69.0,74.0,ATL,IAH,689,5,23,0,0,7,0,0,0,62,Y
2006,1,5,4,623.0,630,746.0,759,XE,2935,N14950,83.0,89.0,54.0,-13.0,-7.0,PIT,EWR,319,6,23,0,0,0,0,0,0,0,N
2006,11,9,4,2036.0,2035,2206.0,2159,US,465,N805AW,90.0,84.0,64.0,7.0,1.0,SFO,LAS,414,8,18,0,0,0,0,0,0,0,Y
2006,10,5,4,1611.0,1440,1835.0,1719,AS,187,N615AS,204.0,219.0,191.0,76.0,91.0,SEA,ANC,1449,5,8,0,0,76,0,0,0,0,Y
2006,4,6,4,1100.0,1105,1202.0,1210,WN,1727,N678,62.0,65.0,50.0,-8.0,-5.0,OAK,BUR,325,2,10,0,0,0,0,0,0,0,N
2006,5,31,3,2154.0,2200,558.0,600,AA,246,N5DJAA,304.0,300.0,291.0,-2.0,-6.0,KOA,LAX,2504,5,8,0,0,0,0,0,0,0,N
2006,3,6,1,1457.0,1456,1707.0,1716,UA,303,N567UA,250.0,260.0,237.0,-9.0,1.0,ORD,SNA,1726,4,9,0,0,0,0,0,0,0,Y
2006,12,10,7,1843.0,1845,2046.0,2051,FL,421,N949AT,123.0,126.0,102.0,-5.0,-2.0,MCO,BWI,787,7,14,0,0,0,0,0,0,0,N
2006,1,1,7,1845.0,1845,2038.0,2030,WN,1091,N326,113.0,105.0,98.0,8.0,0.0,PDX,SJC,569,3,12,0,0,0,0,0,0,0,Y
2006,3,15,3,1039.0,1040,1410.0,1407,XE,2129,N11164,151.0,147.0,123.0,3.0,-1.0,IAH,GSO,986,10,18,0,0,0,0,0,0,0,Y
2006,1,1,7,1430.0,1415,1712.0,1655,WN,440,N212,102.0,100.0,85.0,17.0,15.0,LAX,ABQ,677,3,14,0,0,3,0,2,0,12,Y
2006,12,7,4,1619.0,1615,1826.0,1803,US,1462,N766UW,127.0,108.0,86.0,23.0,4.0,CLT,DTW,500,8,33,0,0,0,0,23,0,0,Y
2006,7,24,1,1653.0,1656,1834.0,1805,DL,877,N937DL,101.0,69.0,44.0,29.0,-3.0,ATL,CHS,259,8,49,0,0,0,0,29,0,0,Y
2006,7,24,1,1754.0,1739,1851.0,1832,MQ,4218,N659AE,57.0,53.0,35.0,19.0,15.0,CMI,ORD,135,11,11,0,0,0,0,4,0,15,Y
2006,12,28,4,658.0,700,929.0,909,US,1542,N186UW,91.0,69.0,67.0,20.0,-2.0,SAN,PHX,304,4,20,0,0,0,0,20,0,0,Y
2006,2,28,2,1309.0,1315,1720.0,1725,US,1272,N514AU,191.0,190.0,175.0,-5.0,-6.0,DFW,PHL,1302,2,14,0,0,0,0,0,0,0,N
2006,8,28,1,1239.0,1245,1400.0,1417,US,2035,N745UW,81.0,92.0,66.0,-17.0,-6.0,BOS,DCA,399,5,10,0,0,0,0,0,0,0,N
2006,11,24,5,2130.0,2010,2137.0,2023,EV,4400,N904EV,67.0,73.0,49.0,74.0,80.0,ATL,VPS,264,10,8,0,0,41,0,0,0,33,Y
2006,4,17,1,555.0,545,823.0,812,EV,4733,N633AS,88.0,87.0,75.0,11.0,10.0,PFN,ATL,247,3,10,0,0,0,0,0,0,0,Y
2006,9,11,1,1835.0,1850,1955.0,2003,XE,2746,N14542,80.0,73.0,54.0,-8.0,-15.0,ROC,CLE,245,6,20,0,0,0,0,0,0,0,N
2006,8,15,2,2039.0,2040,2130.0,2140,WN,64,N612SW,51.0,60.0,42.0,-10.0,-1.0,HRL,HOU,276,4,5,0,0,0,0,0,0,0,N
2006,4,2,7,1417.0,1425,1523.0,1538,FL,473,N966AT,66.0,73.0,53.0,-15.0,-8.0,ROC,BWI,277,6,7,0,0,0,0,0,0,0,N
2006,7,17,1,1520.0,1520,1821.0,1822,DL,1667,N693DL,181.0,182.0,152.0,-1.0,0.0,BOS,MCO,1121,15,14,0,0,0,0,0,0,0,N
2006,12,20,3,1208.0,1205,2025.0,1945,AA,1520,N7BCAA,317.0,280.0,255.0,40.0,3.0,LAX,MIA,2342,43,19,0,0,0,0,40,0,0,Y
2006,1,31,2,947.0,953,1459.0,1516,AA,1786,N477AA,192.0,203.0,175.0,-17.0,-6.0,SMF,DFW,1431,8,9,0,0,0,0,0,0,0,N
2006,11,29,3,1847.0,1835,2227.0,2208,NW,634,N320US,160.0,153.0,120.0,19.0,12.0,MEM,LGA,963,9,31,0,0,0,0,19,0,0,Y
2006,3,27,1,2105.0,2106,2124.0,2122,DL,1561,N309DL,79.0,76.0,54.0,2.0,-1.0,ATL,MOB,302,5,20,0,0,0,0,0,0,0,Y
2006,9,1,5,1614.0,1600,1718.0,1700,WN,2013,N507,64.0,60.0,45.0,18.0,14.0,DAL,LIT,296,2,17,0,0,14,0,4,0,0,Y
2006,8,30,3,1448.0,1447,1805.0,1645,XE,3253,N17507,197.0,118.0,82.0,80.0,1.0,BGR,EWR,393,6,109,0,0,0,0,80,0,0,Y
2006,9,17,7,2242.0,1712,135.0,2019,FL,358,N149AT,113.0,127.0,95.0,316.0,330.0,DFW,ATL,732,7,11,0,0,0,0,0,0,316,Y
2006,7,20,4,2329.0,2135,2343.0,2135,WN,1806,N734SW,74.0,60.0,48.0,128.0,114.0,CMH,MDW,284,20,6,0,0,0,0,14,0,114,Y
2006,1,1,7,1815.0,1805,2050.0,2050,WN,802,N605SW,155.0,165.0,142.0,0.0,10.0,TPA,PVD,1137,3,10,0,0,0,0,0,0,0,Y
2006,1,16,1,835.0,835,851.0,914,OH,5686,N995CA,76.0,99.0,61.0,-23.0,0.0,CVG,ORD,264,4,11,0,0,0,0,0,0,0,N
2006,3,25,6,1047.0,1051,1425.0,1431,AA,2013,N5EHAA,158.0,160.0,140.0,-6.0,-4.0,TPA,SJU,1237,6,12,0,0,0,0,0,0,0,N
2006,11,1,3,1753.0,1745,2310.0,2305,AA,794,N5BUAA,197.0,200.0,175.0,5.0,8.0,LAS,ORD,1515,7,15,0,0,0,0,0,0,0,Y
2006,11,12,7,706.0,700,1027.0,1022,US,1766,N592US,141.0,142.0,125.0,5.0,6.0,DFW,CLT,936,4,12,0,0,0,0,0,0,0,Y
2006,11,26,7,1755.0,1715,2025.0,1948,EV,4873,N847AS,150.0,153.0,110.0,37.0,40.0,SYR,ATL,793,30,10,0,0,37,0,0,0,0,Y
2006,1,6,5,1100.0,1100,1155.0,1200,WN,25,N631SW,55.0,60.0,47.0,-5.0,0.0,AMA,DAL,324,3,5,0,0,0,0,0,0,0,N
2006,9,2,6,2027.0,2030,2336.0,2350,UA,60,N547UA,129.0,140.0,111.0,-14.0,-3.0,SFO,DEN,967,5,13,0,0,0,0,0,0,0,N
2006,12,3,7,641.0,640,827.0,822,UA,449,N902UA,166.0,162.0,154.0,5.0,1.0,MHT,ORD,843,3,9,0,0,0,0,0,0,0,Y
2006,9,29,5,1202.0,1205,1246.0,1248,OH,5317,N927CA,44.0,43.0,25.0,-2.0,-3.0,SDF,CVG,83,4,15,0,0,0,0,0,0,0,N
2006,7,5,3,659.0,705,906.0,914,DL,784,N625DL,127.0,129.0,106.0,-8.0,-6.0,TPA,CVG,773,5,16,0,0,0,0,0,0,0,N
2006,1,27,5,930.0,930,1150.0,1145,DL,1412,N918DE,140.0,135.0,119.0,5.0,0.0,ATL,EWR,745,6,15,0,0,0,0,0,0,0,Y
2006,5,25,4,1435.0,1435,1458.0,1502,EV,4239,N635AS,83.0,87.0,65.0,-4.0,0.0,ATL,PFN,247,3,15,0,0,0,0,0,0,0,N
2006,6,11,7,910.0,915,1011.0,1025,CO,623,N39343,61.0,70.0,44.0,-14.0,-5.0,IAH,MSY,305,2,15,0,0,0,0,0,0,0,N
2006,5,1,1,1833.0,1657,1945.0,1815,UA,1207,N918UA,132.0,138.0,99.0,90.0,96.0,RIC,ORD,642,4,29,0,0,0,0,80,0,10,Y
2006,11,20,1,1439.0,1445,1559.0,1610,YV,7155,N855MJ,80.0,85.0,65.0,-11.0,-6.0,IAD,CAE,401,4,11,0,0,0,0,0,0,0,N
2006,11,19,7,1415.0,1420,1453.0,1515,MQ,3866,N810AE,38.0,55.0,27.0,-22.0,-5.0,GRK,DFW,134,5,6,0,0,0,0,0,0,0,N
2006,1,7,6,1719.0,1720,1830.0,1853,UA,397,N824UA,131.0,153.0,114.0,-23.0,-1.0,ALB,ORD,723,7,10,0,0,0,0,0,0,0,N
2006,7,25,2,1815.0,1820,2357.0,5,WN,1054,N777,222.0,225.0,211.0,-8.0,-5.0,SAN,MDW,1728,3,8,0,0,0,0,0,0,0,N
2006,2,25,6,2315.0,2255,38.0,37,FL,858,N604AT,143.0,162.0,129.0,1.0,20.0,ATL,MSP,906,4,10,0,0,0,0,0,0,0,Y
2006,4,3,1,754.0,800,900.0,908,XE,3124,N17524,66.0,68.0,39.0,-8.0,-6.0,IAH,BTR,253,4,23,0,0,0,0,0,0,0,N
2006,8,4,5,1233.0,1226,1404.0,1400,YV,7292,N75994,91.0,94.0,67.0,4.0,7.0,IAD,DTW,383,10,14,0,0,0,0,0,0,0,Y
2006,1,27,5,612.0,616,807.0,801,MQ,3954,N691AE,115.0,105.0,77.0,6.0,-4.0,MEM,ORD,491,24,14,0,0,0,0,0,0,0,Y
2006,2,14,2,1601.0,1535,1735.0,1718,CO,312,N24212,94.0,103.0,60.0,17.0,26.0,CLE,EWR,404,8,26,0,0,0,0,17,0,0,Y
2006,4,19,3,715.0,715,918.0,935,WN,707,N795,123.0,140.0,115.0,-17.0,0.0,HOU,MDW,937,2,6,0,0,0,0,0,0,0,N
2006,5,15,1,1915.0,1905,2125.0,2120,WN,1378,N644SW,70.0,75.0,62.0,5.0,10.0,SEA,BOI,399,2,6,0,0,0,0,0,0,0,Y
2006,12,10,7,2247.0,2240,2345.0,2359,EV,4841,N738EV,118.0,139.0,106.0,-14.0,7.0,ATL,OKC,761,3,9,0,0,0,0,0,0,0,Y
2006,5,28,7,1003.0,1005,1036.0,1059,NW,1231,N357NB,93.0,114.0,80.0,-23.0,-2.0,DTW,MSP,528,3,10,0,0,0,0,0,0,0,N
2006,5,17,3,1854.0,1825,2128.0,2111,EV,4305,N848AS,94.0,106.0,77.0,17.0,29.0,XNA,ATL,589,6,11,0,0,0,0,0,0,17,Y
2006,8,7,1,757.0,800,921.0,938,DL,263,N3743H,84.0,98.0,66.0,-17.0,-3.0,CVG,ATL,373,7,11,0,0,0,0,0,0,0,N
2006,7,2,7,1001.0,925,1029.0,951,EV,4472,N855AS,88.0,86.0,55.0,38.0,36.0,ATL,GPT,352,4,29,0,0,0,36,2,0,0,Y
2006,7,24,1,1526.0,1523,1840.0,1845,UA,252,N570UA,134.0,142.0,116.0,-5.0,3.0,DEN,ORD,888,4,14,0,0,0,0,0,0,0,Y
2006,6,9,5,1740.0,1745,2307.0,2317,AA,794,N4YRAA,207.0,212.0,187.0,-10.0,-5.0,LAS,ORD,1515,4,16,0,0,0,0,0,0,0,N
2006,7,16,7,2101.0,2105,2208.0,2211,US,1110,N501UW,67.0,66.0,53.0,-3.0,-4.0,DCA,SYR,298,3,11,0,0,0,0,0,0,0,N
2006,3,7,2,1101.0,1102,1323.0,1331,AA,311,N4XPAA,262.0,269.0,243.0,-8.0,-1.0,ORD,SEA,1721,5,14,0,0,0,0,0,0,0,N
2006,6,16,5,2226.0,2110,16.0,2301,NW,321,N591NW,230.0,231.0,195.0,75.0,76.0,MSP,LAX,1536,9,26,0,0,0,0,0,0,75,Y
2006,12,13,3,1204.0,1210,1351.0,1400,AA,1506,N531AA,107.0,110.0,89.0,-9.0,-6.0,TUL,ORD,585,6,12,0,0,0,0,0,0,0,N
2006,11,15,3,840.0,845,1016.0,1015,UA,1155,N373UA,96.0,90.0,52.0,1.0,-5.0,SFO,LAX,337,16,28,0,0,0,0,0,0,0,Y
2006,12,20,3,2101.0,2055,2219.0,2220,B6,266,N504JB,78.0,85.0,62.0,-1.0,6.0,LGB,SMF,387,4,12,0,0,0,0,0,0,0,Y
2006,10,15,7,2308.0,2221,108.0,15,UA,170,N523UA,120.0,114.0,96.0,53.0,47.0,SFO,SEA,679,4,20,0,0,0,0,6,0,47,Y
2006,11,24,5,1020.0,1019,1046.0,1059,DL,1594,N946DL,86.0,100.0,68.0,-13.0,1.0,ATL,LIT,453,5,13,0,0,0,0,0,0,0,Y
2006,3,6,1,1616.0,1618,1648.0,1705,EV,4290,N885AS,92.0,107.0,74.0,-17.0,-2.0,ATL,AEX,500,2,16,0,0,0,0,0,0,0,N
2006,11,10,5,1020.0,1020,1138.0,1155,AA,1657,N461AA,138.0,155.0,104.0,-17.0,0.0,ATL,DFW,732,9,25,0,0,0,0,0,0,0,N
2006,9,24,7,849.0,850,1004.0,1020,WN,2530,N459,135.0,150.0,124.0,-16.0,-1.0,HOU,DEN,883,5,6,0,0,0,0,0,0,0,N
2006,5,19,5,810.0,810,1016.0,1020,WN,843,N373,126.0,130.0,114.0,-4.0,0.0,CMH,TPA,829,2,10,0,0,0,0,0,0,0,N
2006,3,14,2,2347.0,2350,227.0,238,US,608,N331AW,100.0,108.0,75.0,-11.0,-3.0,LAS,DEN,629,4,21,0,0,0,0,0,0,0,N
2006,9,21,4,1748.0,1739,1954.0,1949,XE,2305,N13958,126.0,130.0,95.0,5.0,9.0,IAH,STL,668,10,21,0,0,0,0,0,0,0,Y
2006,1,21,6,1246.0,1250,1341.0,1349,OO,6315,N250YV,55.0,59.0,46.0,-8.0,-4.0,PDX,MFR,222,2,7,0,0,0,0,0,0,0,N
2006,6,1,4,1832.0,1718,1935.0,1831,EV,4111,N871AS,63.0,73.0,44.0,64.0,74.0,ATL,GNV,300,2,17,0,0,64,0,0,0,0,Y
2006,4,13,4,718.0,720,833.0,850,WN,1332,N710SW,75.0,90.0,67.0,-17.0,-2.0,IND,BWI,515,3,5,0,0,0,0,0,0,0,N
2006,7,20,4,1233.0,1225,1403.0,1357,OO,4018,N947SW,90.0,92.0,73.0,6.0,8.0,ABQ,SLC,493,5,12,0,0,0,0,0,0,0,Y
2006,3,24,5,1940.0,1945,2136.0,2201,NW,379,N511US,116.0,136.0,87.0,-25.0,-5.0,BOS,DTW,632,13,16,0,0,0,0,0,0,0,N
2006,12,9,6,1656.0,1505,1929.0,1739,US,976,N418US,153.0,154.0,138.0,110.0,111.0,PBI,PHL,951,5,10,0,0,0,0,0,0,110,Y
2006,3,11,6,1040.0,1040,1304.0,1309,OH,5885,N587SW,144.0,149.0,134.0,-5.0,0.0,MHT,CVG,741,7,3,0,0,0,0,0,0,0,N
2006,5,26,5,813.0,815,1042.0,1046,US,536,N824AW,149.0,151.0,134.0,-4.0,-2.0,GEG,PHX,1020,4,11,0,0,0,0,0,0,0,N
2006,11,26,7,1637.0,1630,1856.0,1855,WN,2812,N646SW,79.0,85.0,62.0,1.0,7.0,BNA,JAX,484,6,11,0,0,0,0,0,0,0,Y
2006,5,5,5,1232.0,1235,1857.0,1907,DL,1288,N904DL,205.0,212.0,186.0,-10.0,-3.0,TUS,ATL,1541,7,12,0,0,0,0,0,0,0,N
